id_cliente,id_empresa,nome_cliente,segmento,limite_credito,risco_cliente,status,data_cadastro
1485,18,Jesus Sousa - ME,Tecnologia,128582.8,baixo,ativo,2022-09-20
1486,18,Araújo,Serviços,49196.34,baixo,ativo,2024-03-26
1487,18,Azevedo das Neves e Filhos,Varejo,43976.7,medio,ativo,2020-10-29
1488,18,Carvalho,Serviços,97210.33,baixo,ativo,2020-11-19
1489,18,Cavalcanti S.A.,Serviços,21622.1,baixo,ativo,2025-04-08
1490,18,Araújo da Cruz S/A,Tecnologia,65885.11,medio,ativo,2023-10-13
1491,18,Aragão,Varejo,103830.13,baixo,ativo,2020-05-11
1492,18,Santos,Tecnologia,42565.43,baixo,ativo,2025-02-03
1493,18,da Mota Freitas - ME,Serviços,127837.37,baixo,ativo,2024-10-01
1494,18,Porto,Serviços,21990.21,alto,ativo,2022-05-17
1495,18,Rodrigues S/A,Atacado,27279.59,baixo,ativo,2020-11-12
1496,18,Freitas Mendonça - EI,Tecnologia,35055.17,medio,ativo,2021-11-06
1497,18,Cavalcanti,Varejo,68292.16,baixo,ativo,2020-11-14
1498,18,Pastor,Serviços,121243.64,baixo,ativo,2026-01-27
1499,18,Ferreira,Serviços,47548.29,baixo,ativo,2026-03-09
1500,18,da Luz Souza e Filhos,Atacado,140796.25,baixo,ativo,2026-05-02
1501,18,da Paz S/A,Varejo,148244.22,baixo,ativo,2023-06-18
1502,18,Aragão,Serviços,66364.39,baixo,ativo,2023-07-12
1503,18,Oliveira Vasconcelos S.A.,Varejo,87908.06,medio,ativo,2023-09-19
1504,18,Ramos Câmara e Filhos,Serviços,116388.67,baixo,ativo,2020-04-07
1505,18,da Mata Rezende - ME,Indústria,69674.53,baixo,ativo,2021-10-22
1506,18,Vasconcelos e Filhos,Serviços,80203.81,baixo,ativo,2022-06-02
1507,18,Melo S.A.,Atacado,71506.06,medio,ativo,2025-10-15
1508,18,Peixoto Albuquerque S.A.,Tecnologia,39588.63,alto,ativo,2021-06-21
1509,18,Pereira,Tecnologia,66841.13,baixo,ativo,2022-09-06
1510,18,Silva,Tecnologia,99350.34,baixo,ativo,2021-02-02
1511,18,Lima,Varejo,79636.6,medio,ativo,2025-08-05
1512,18,Ferreira,Indústria,60783.43,baixo,ativo,2024-01-28
1513,18,da Cunha,Tecnologia,29247.41,baixo,ativo,2022-11-14
1514,18,Martins da Rosa e Filhos,Atacado,83932.86,medio,ativo,2025-06-22
1515,18,Pacheco,Serviços,131670.42,baixo,ativo,2024-12-10
1516,18,Abreu - EI,Tecnologia,129828.63,baixo,ativo,2025-09-03
1517,18,Novais,Varejo,134063.12,baixo,ativo,2022-09-29
1518,18,da Rosa,Tecnologia,22364.98,medio,ativo,2021-10-10
1519,18,Mendes S/A,Varejo,130997.79,baixo,ativo,2023-11-30
1520,18,da Mota,Varejo,103522.98,baixo,ativo,2022-01-08
1521,18,da Mota,Serviços,83799.26,medio,ativo,2024-07-02
1522,18,Rezende,Tecnologia,61247.03,baixo,ativo,2021-04-13
1523,18,Correia,Serviços,24976.7,baixo,ativo,2023-08-04
1524,18,Moreira Teixeira S.A.,Indústria,148415.4,baixo,ativo,2024-10-27
1525,18,Peixoto - ME,Tecnologia,6032.42,alto,ativo,2023-01-10
1526,18,Rodrigues,Varejo,42893.73,baixo,ativo,2023-05-06
1527,18,Silveira Alves e Filhos,Indústria,43577.75,medio,ativo,2022-01-23
1528,18,da Rocha,Indústria,82131.34,medio,ativo,2021-11-04
1529,18,Leão,Serviços,142452.41,baixo,ativo,2024-11-24
1530,18,Gomes,Atacado,110077.19,baixo,ativo,2022-03-24
1531,18,Pacheco e Filhos,Indústria,106835.12,baixo,ativo,2020-02-28
1532,18,Fernandes Silveira e Filhos,Varejo,79625.68,baixo,ativo,2024-07-22
1533,18,Rodrigues Nascimento e Filhos,Serviços,113897.18,baixo,ativo,2025-01-14
1534,18,Rios,Serviços,95189.01,baixo,ativo,2024-09-17
1535,18,Montenegro,Serviços,58075.47,medio,ativo,2022-02-21
1536,18,Cavalcante,Varejo,41620.07,alto,ativo,2023-05-21
1537,18,da Rocha Brito - ME,Tecnologia,79420.65,medio,ativo,2024-08-22
1538,18,Sousa da Luz e Filhos,Indústria,65787.46,baixo,ativo,2021-04-09
1539,18,Rodrigues Farias e Filhos,Serviços,29873.91,alto,ativo,2026-02-01
1540,18,Câmara Ltda.,Indústria,57053.63,baixo,ativo,2021-02-10
1541,18,Souza das Neves - ME,Atacado,34233.11,alto,ativo,2024-08-11
1542,18,Freitas,Tecnologia,117492.68,baixo,ativo,2025-08-23
1543,18,Pacheco,Serviços,24242.62,baixo,ativo,2025-02-05
1544,18,Martins,Indústria,34885.14,baixo,ativo,2025-03-15
1545,18,Melo S/A,Varejo,126654.34,baixo,ativo,2024-03-14
1546,18,Melo S.A.,Indústria,31408.73,medio,ativo,2024-08-25
1547,18,Rodrigues - ME,Varejo,82724.72,medio,ativo,2021-09-20
1548,18,Jesus,Indústria,51517.06,medio,ativo,2023-10-04
1549,18,Cassiano S.A.,Tecnologia,94384.37,baixo,ativo,2022-02-28
1550,18,Fernandes Jesus - EI,Tecnologia,71131.31,baixo,ativo,2021-06-11
1551,18,Casa Grande,Indústria,23140.36,alto,ativo,2025-10-19
1552,18,Silva,Varejo,50026.04,baixo,ativo,2024-05-24
1553,18,Vasconcelos Barros - ME,Indústria,30818.41,medio,ativo,2022-04-14
1554,18,Pires,Serviços,23333.23,baixo,ativo,2020-04-23
1555,18,Dias Porto S/A,Varejo,90677.42,baixo,ativo,2021-06-18
1556,18,Machado Ltda.,Serviços,13394.98,alto,ativo,2023-05-01
1557,18,Teixeira Vasconcelos S.A.,Tecnologia,129259.38,baixo,ativo,2022-12-02
1558,18,Mendonça Viana S/A,Atacado,84798.07,medio,ativo,2021-02-27
1559,18,Pimenta Lopes e Filhos,Indústria,140535.87,baixo,ativo,2022-01-09
1560,18,Guerra,Tecnologia,84251.86,baixo,ativo,2021-02-16
1561,18,Mendes,Varejo,22854.41,baixo,ativo,2022-05-11
1562,18,Abreu,Serviços,35086.79,medio,ativo,2022-01-06
1563,18,Nascimento S.A.,Varejo,137472.96,baixo,ativo,2021-04-25
1564,18,Albuquerque,Atacado,32630.22,alto,ativo,2020-01-21
1565,18,Sá,Varejo,116420.59,baixo,ativo,2026-01-04
1566,18,Almeida Rocha S/A,Varejo,86526.81,baixo,ativo,2022-06-07
1567,18,Câmara Sales Ltda.,Serviços,38013.45,baixo,ativo,2023-01-01
1568,18,Cardoso,Indústria,45900.88,baixo,ativo,2025-03-28
1569,19,Gomes - EI,Serviços,143024.94,baixo,ativo,2023-02-25
1570,19,Cavalcante,Serviços,31441.05,alto,ativo,2022-04-23
1571,19,Aparecida Ltda.,Indústria,24068.18,alto,ativo,2023-07-29
1572,19,Marques,Indústria,98948.43,baixo,ativo,2020-09-20
1573,19,Lopes,Tecnologia,135628.46,baixo,ativo,2023-04-17
1574,19,Fernandes Mendonça Ltda.,Tecnologia,134042.77,baixo,ativo,2020-05-02
1575,19,Cavalcante Guerra S/A,Serviços,125175.26,baixo,ativo,2020-10-24
1576,19,Câmara Siqueira S.A.,Varejo,68315.84,baixo,ativo,2023-07-28
1577,19,Siqueira Almeida - EI,Indústria,27101.79,medio,ativo,2022-08-10
1578,19,Campos Fonseca e Filhos,Varejo,70126.81,baixo,ativo,2026-04-16
1579,19,Garcia e Filhos,Varejo,99027.57,baixo,ativo,2026-06-08
1580,19,Vargas,Indústria,70496.1,medio,ativo,2022-03-22
1581,19,Peixoto S/A,Tecnologia,124354.27,baixo,ativo,2021-05-03
1582,19,Rezende S/A,Atacado,42248.16,baixo,ativo,2020-03-28
1583,19,Sales S/A,Tecnologia,103676.66,baixo,ativo,2023-03-10
1584,19,Macedo,Atacado,145690.96,baixo,ativo,2020-06-09
1585,19,Campos,Tecnologia,22115.4,baixo,ativo,2023-05-17
1586,19,Melo,Indústria,117980.0,baixo,ativo,2025-07-15
1587,19,Costela Sales e Filhos,Varejo,71132.57,baixo,ativo,2024-03-11
1588,19,da Rosa - ME,Serviços,42145.54,alto,ativo,2021-03-06
1589,19,Ribeiro - EI,Varejo,15185.36,alto,ativo,2022-02-21
1590,19,Pinto,Varejo,75291.81,medio,ativo,2020-08-03
1591,19,Leão Caldeira - EI,Varejo,122042.72,baixo,ativo,2022-12-16
1592,19,da Paz S/A,Serviços,99657.58,baixo,ativo,2021-07-18
1593,19,Monteiro S.A.,Atacado,35587.18,baixo,ativo,2024-08-19
1594,19,Vasconcelos da Luz - EI,Tecnologia,106870.58,baixo,ativo,2025-06-30
1595,19,Fogaça Santos - ME,Indústria,15162.37,alto,ativo,2023-04-28
1596,19,Castro,Serviços,76843.37,medio,ativo,2020-11-15
1597,19,Novaes - ME,Tecnologia,84298.75,baixo,ativo,2024-04-26
1598,19,Sales Mendes Ltda.,Atacado,33589.51,baixo,ativo,2025-10-06
1599,19,Abreu Albuquerque e Filhos,Serviços,34946.03,medio,ativo,2025-08-28
1600,19,Camargo - EI,Tecnologia,36907.87,baixo,ativo,2025-10-04
1601,19,Cassiano,Indústria,72026.64,baixo,ativo,2021-02-22
1602,19,Vasconcelos - EI,Tecnologia,133905.51,baixo,ativo,2022-02-05
1603,19,Silveira e Filhos,Varejo,81911.26,baixo,ativo,2026-03-04
1604,19,da Cunha e Filhos,Atacado,76091.57,baixo,ativo,2023-09-28
1605,19,Marques da Rocha Ltda.,Tecnologia,55436.55,baixo,ativo,2022-03-05
1606,19,Aragão,Tecnologia,72349.97,baixo,ativo,2025-10-25
1607,19,Cavalcanti S/A,Serviços,108550.87,baixo,ativo,2021-04-16
1608,19,Fonseca,Varejo,24639.43,baixo,ativo,2023-02-02
1609,19,Lima,Varejo,100628.7,baixo,ativo,2022-06-19
1610,19,Brito S/A,Serviços,31461.36,medio,ativo,2023-11-24
1611,19,Carvalho e Filhos,Serviços,111760.94,baixo,ativo,2025-08-23
1612,19,Farias Fogaça - ME,Serviços,43365.38,alto,ativo,2021-11-28
1613,19,Siqueira,Serviços,29029.1,baixo,ativo,2020-02-22
1614,19,Freitas Ltda.,Varejo,11666.15,medio,ativo,2021-11-30
1615,19,Camargo Guerra - ME,Atacado,57520.41,medio,ativo,2020-01-05
1616,19,da Mata,Atacado,52176.36,baixo,ativo,2023-04-05
1617,19,Sales,Varejo,23384.38,medio,ativo,2021-02-13
1618,19,Leão,Atacado,115704.24,baixo,ativo,2022-11-20
1619,19,Camargo Cardoso e Filhos,Indústria,46700.06,medio,ativo,2023-09-28
1620,19,Castro S/A,Atacado,78556.49,medio,ativo,2025-06-06
1621,19,Pastor,Tecnologia,109151.94,baixo,ativo,2022-06-21
1622,19,Nunes,Tecnologia,49826.58,medio,ativo,2024-01-12
1623,19,Cirino,Varejo,31605.62,baixo,ativo,2023-01-26
1624,19,Vasconcelos,Atacado,81937.71,medio,ativo,2021-12-17
1625,19,Pimenta,Tecnologia,108278.63,baixo,ativo,2023-02-05
1626,19,Rodrigues e Filhos,Atacado,25343.0,baixo,ativo,2021-05-18
1627,19,Mendes Mendonça S/A,Indústria,79153.6,baixo,ativo,2021-03-27
1628,19,Macedo,Serviços,25984.29,alto,ativo,2025-11-12
1629,19,Azevedo Ltda.,Indústria,18664.05,alto,ativo,2020-09-21
1630,19,Albuquerque,Atacado,13276.25,medio,ativo,2021-05-20
1631,19,Rios Fernandes - EI,Varejo,59756.8,baixo,ativo,2020-07-23
1632,19,Lopes e Filhos,Atacado,65528.37,baixo,ativo,2021-09-27
1633,19,Mendes Ferreira e Filhos,Tecnologia,37987.39,alto,ativo,2020-11-26
1634,19,Cassiano,Tecnologia,24177.77,baixo,ativo,2024-09-26
1635,19,Albuquerque e Filhos,Atacado,137541.17,baixo,ativo,2023-06-26
1636,19,Montenegro Melo - ME,Serviços,76656.12,baixo,ativo,2022-03-28
1637,19,Barbosa Sá - ME,Indústria,74120.6,baixo,ativo,2026-05-10
1638,19,da Costa,Tecnologia,40208.26,alto,ativo,2021-01-28
1639,19,da Mota,Indústria,77447.17,baixo,ativo,2025-04-02
1640,19,Montenegro S.A.,Atacado,80651.83,baixo,ativo,2020-04-18
1641,19,Guerra,Indústria,32684.38,alto,ativo,2022-09-20
1642,19,Barros Marques - ME,Indústria,68504.45,baixo,ativo,2020-08-07
1643,19,Borges,Atacado,42235.37,medio,ativo,2025-02-28
1644,19,Machado,Varejo,31613.99,medio,ativo,2023-09-27
1645,19,Campos,Varejo,126852.22,baixo,ativo,2021-05-12
1646,19,Souza,Serviços,69149.07,medio,ativo,2025-10-15
1647,19,Caldeira - ME,Serviços,116255.14,baixo,ativo,2023-05-17
1648,19,Andrade,Atacado,113488.47,baixo,ativo,2022-04-02
1649,19,Borges - EI,Varejo,20004.64,baixo,ativo,2022-10-09
1650,19,Moraes,Varejo,81586.51,baixo,ativo,2021-05-13
1651,19,Rezende Rios - ME,Atacado,82883.54,baixo,ativo,2022-12-02
1652,19,Fonseca,Tecnologia,78745.11,medio,ativo,2021-08-22
1653,19,Câmara - ME,Serviços,44025.02,baixo,ativo,2025-09-26
1654,19,Novais,Varejo,48092.67,medio,ativo,2025-07-12
1655,19,Silva,Tecnologia,55773.58,baixo,ativo,2024-09-03
1656,19,Silva,Tecnologia,32673.78,medio,ativo,2020-02-15
1657,19,Camargo,Tecnologia,24430.86,baixo,ativo,2020-06-23
1658,19,Teixeira e Filhos,Tecnologia,44709.09,alto,ativo,2023-02-08
1659,19,Abreu Fernandes Ltda.,Serviços,40580.89,baixo,ativo,2023-11-29
1660,19,Novaes,Serviços,12852.36,alto,ativo,2023-12-12
1661,19,Sampaio,Serviços,46758.54,medio,ativo,2023-02-14
1662,19,Aparecida S.A.,Tecnologia,83878.15,medio,ativo,2024-03-22
1663,19,Carvalho,Atacado,36882.51,alto,ativo,2025-11-22
1664,19,Caldeira,Atacado,110709.93,baixo,ativo,2024-07-11
1665,19,Pimenta,Varejo,23837.84,baixo,ativo,2025-08-07
1666,19,Correia Campos - ME,Serviços,49159.78,alto,ativo,2021-03-07
1667,19,Marques Viana S.A.,Tecnologia,81397.83,medio,ativo,2020-09-20
1668,19,Caldeira,Tecnologia,52562.9,baixo,ativo,2024-03-13
1669,19,Aparecida,Tecnologia,129288.32,baixo,ativo,2024-03-26
1670,19,Vargas - ME,Tecnologia,102861.45,baixo,ativo,2024-11-27
1671,19,Ribeiro,Atacado,69372.31,medio,ativo,2022-02-26
1672,19,Monteiro Abreu - EI,Varejo,23151.6,baixo,ativo,2021-07-29
1673,19,Novaes - ME,Varejo,42642.19,medio,ativo,2023-10-27
1674,19,Moraes,Tecnologia,114897.03,baixo,ativo,2022-02-17
1675,19,Sales Pacheco S.A.,Atacado,47898.63,medio,ativo,2026-04-07
1676,19,Caldeira Gomes e Filhos,Varejo,45110.25,medio,ativo,2026-05-20
1677,19,Montenegro,Serviços,121710.36,baixo,ativo,2020-07-29
1678,19,Leão,Indústria,63019.57,baixo,ativo,2024-05-18
1679,19,da Mota Gonçalves Ltda.,Varejo,79717.87,medio,ativo,2025-12-28
1680,19,Machado,Tecnologia,130915.38,baixo,ativo,2020-08-20
1681,19,Carvalho Jesus - EI,Indústria,135935.09,baixo,ativo,2020-05-02
1682,19,Sampaio,Varejo,74782.74,baixo,ativo,2021-07-24
1683,19,Silva,Varejo,126179.11,baixo,ativo,2022-08-23
1684,19,Costa Costela - EI,Varejo,124736.07,baixo,ativo,2023-11-17
1685,19,Rodrigues,Varejo,32559.47,alto,ativo,2026-03-08
1686,19,Rocha,Tecnologia,36830.39,baixo,ativo,2025-09-10
1687,19,Santos Rezende S.A.,Serviços,65533.5,baixo,ativo,2020-03-28
1688,19,Santos,Atacado,13827.84,alto,ativo,2024-04-02
1689,19,Teixeira Ltda.,Tecnologia,54199.68,medio,ativo,2021-05-27
1690,19,Pacheco,Atacado,75488.37,baixo,ativo,2024-02-15
1691,19,Rocha,Varejo,64606.33,baixo,ativo,2020-02-11
1692,19,Lima,Atacado,117171.84,baixo,ativo,2020-07-06
1693,19,Moreira S/A,Varejo,41567.99,alto,ativo,2020-08-20
1694,19,Garcia S.A.,Serviços,43477.15,baixo,ativo,2023-04-12
1695,19,Rios S/A,Varejo,71716.42,baixo,ativo,2022-10-21
1696,19,da Mata Sá S.A.,Serviços,41604.12,alto,ativo,2024-12-21
1697,19,Rodrigues,Serviços,72416.67,medio,ativo,2025-11-27
1698,19,Casa Grande,Indústria,53313.53,medio,ativo,2024-08-09
1699,19,Sales Ltda.,Serviços,32382.71,medio,ativo,2025-11-03
1700,19,Sá Nogueira S/A,Serviços,116448.13,baixo,ativo,2020-05-26
1701,19,Machado,Varejo,25419.33,alto,ativo,2020-03-28
1702,19,Pimenta e Filhos,Varejo,24388.3,baixo,ativo,2020-09-01
1703,19,Souza Ramos - EI,Tecnologia,99267.2,baixo,ativo,2024-12-23
1704,19,da Costa,Varejo,46744.92,baixo,ativo,2023-06-03
1705,19,Sales,Indústria,119189.52,baixo,ativo,2022-12-11
1706,19,Garcia - ME,Atacado,70580.18,medio,ativo,2024-11-12
1707,19,Viana,Varejo,84285.32,medio,ativo,2026-03-16
1708,19,Novaes,Atacado,113768.61,baixo,ativo,2025-03-13
1709,19,Albuquerque e Filhos,Tecnologia,113498.63,baixo,ativo,2025-03-29
1710,19,Costa,Indústria,20549.82,medio,ativo,2020-12-16
1711,19,Câmara,Varejo,30698.72,alto,ativo,2023-01-28
1712,19,Sá,Atacado,105699.89,baixo,ativo,2020-02-20
1713,19,Vasconcelos Silveira S.A.,Serviços,93897.34,baixo,ativo,2024-12-22
1714,19,Machado,Tecnologia,77188.21,baixo,ativo,2026-03-29
1715,19,Rodrigues Barbosa S.A.,Atacado,27616.03,baixo,ativo,2026-03-08
1716,19,Sousa Moraes S/A,Indústria,28325.65,baixo,ativo,2022-11-29
1717,19,Aparecida,Atacado,60427.05,medio,ativo,2020-07-22
1718,19,da Mota,Tecnologia,105098.11,baixo,ativo,2023-07-23
1719,19,Cardoso,Indústria,113256.5,baixo,ativo,2022-11-20
1720,19,Pacheco da Cunha S/A,Varejo,129841.02,baixo,ativo,2022-08-19
1721,19,Martins,Serviços,30072.29,baixo,ativo,2022-04-15
1722,20,Aparecida Cassiano Ltda.,Tecnologia,127787.92,baixo,ativo,2023-03-05
1723,20,Vasconcelos e Filhos,Tecnologia,62450.27,baixo,ativo,2024-03-14
1724,20,Mendonça,Varejo,146555.16,baixo,ativo,2023-04-06
1725,20,Barbosa,Indústria,32406.72,alto,ativo,2025-09-23
1726,20,Moura,Serviços,72677.37,medio,ativo,2024-03-31
1727,20,Cirino Moreira S/A,Varejo,68100.78,medio,ativo,2020-11-12
1728,20,Leão Nogueira - EI,Atacado,49901.58,alto,ativo,2024-09-08
1729,20,Borges,Atacado,35761.51,baixo,ativo,2025-04-18
1730,20,Câmara,Atacado,35355.15,medio,ativo,2023-04-15
1731,20,Ribeiro Farias Ltda.,Serviços,48986.36,alto,ativo,2025-02-10
1732,20,da Rocha,Tecnologia,146411.59,baixo,ativo,2024-01-22
1733,20,Sá Pinto - EI,Tecnologia,92859.43,baixo,ativo,2022-08-01
1734,20,Novais,Serviços,74450.53,baixo,ativo,2026-01-11
1735,20,Camargo e Filhos,Atacado,138204.55,baixo,ativo,2022-12-02
1736,20,Machado,Atacado,19437.12,medio,ativo,2021-08-30
1737,20,Ramos Pimenta - EI,Tecnologia,102241.87,baixo,ativo,2020-03-04
1738,20,Aparecida Rodrigues Ltda.,Tecnologia,74421.33,baixo,ativo,2021-02-17
1739,20,Vieira,Varejo,24429.84,baixo,ativo,2021-06-26
1740,20,Gomes Ltda.,Serviços,88810.26,baixo,ativo,2024-07-05
1741,20,Alves,Indústria,33471.35,medio,ativo,2021-03-17
1742,20,Moraes,Tecnologia,20973.09,alto,ativo,2024-08-01
1743,20,Mendonça,Serviços,116290.67,baixo,ativo,2022-01-21
1744,20,da Rocha e Filhos,Serviços,75608.49,medio,ativo,2020-02-01
1745,20,Duarte Moraes S/A,Tecnologia,68083.61,baixo,ativo,2021-12-24
1746,20,Cavalcante - EI,Indústria,96450.51,baixo,ativo,2025-07-13
1747,20,Pires S/A,Tecnologia,93337.07,baixo,ativo,2023-03-14
1748,20,Rios Pires S.A.,Serviços,61415.18,baixo,ativo,2024-10-29
1749,20,Caldeira,Indústria,94767.92,baixo,ativo,2021-11-09
1750,20,Nascimento Sampaio e Filhos,Indústria,55600.31,baixo,ativo,2022-11-28
1751,20,Ramos,Serviços,34989.51,alto,ativo,2021-01-28
1752,20,Souza e Filhos,Varejo,129042.7,baixo,ativo,2026-01-20
1753,20,Alves Marques e Filhos,Indústria,45367.25,baixo,ativo,2022-04-12
1754,20,Andrade,Serviços,143224.37,baixo,ativo,2025-02-01
1755,20,Barbosa S/A,Tecnologia,34249.93,baixo,ativo,2024-11-05
1756,20,Vieira da Cunha - EI,Varejo,31292.3,baixo,ativo,2023-12-19
1757,20,Oliveira S.A.,Serviços,27795.34,medio,ativo,2025-09-07
1758,20,Jesus,Varejo,78950.33,baixo,ativo,2023-07-13
1759,20,Machado,Atacado,18035.1,medio,ativo,2023-07-24
1760,20,Lopes,Varejo,92562.14,baixo,ativo,2022-10-04
1761,20,Almeida,Indústria,68907.18,baixo,ativo,2025-04-09
